sex,age_group,age,race,enrolled_in_school,participation_in_labor_force,employed,occupation,marital_status,own_child_under_18,own_child_under_18_type,location,survey_date,survey_date_weekday,loc_ub,model,id,uuid,place_name,arrival_time,departure_time,loc_type
female,50 to 54 years,52,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Business and financial operations occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-09,Thursday,none,gpt4,363,completions_d22cda7b-58d9-42ab-b6fd-8dd2cee12e4c,Gym,6:30 PM,7:45 PM,16
female,50 to 54 years,52,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Business and financial operations occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-09,Thursday,none,gpt4,363,completions_d22cda7b-58d9-42ab-b6fd-8dd2cee12e4c,Grocery Store,8:00 PM,8:30 PM,11
female,50 to 54 years,52,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Business and financial operations occupations,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-02-09,Thursday,none,gpt4,363,completions_d22cda7b-58d9-42ab-b6fd-8dd2cee12e4c,Home,8:45 PM,--,1
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Home,07:00 AM,09:00 AM,1
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Coffee Shop,09:15 AM,10:30 AM,13
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Local Library,10:45 AM,12:00 PM,14
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Grocery Store,12:15 PM,01:00 PM,11
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Home,01:15 PM,02:00 PM,1
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Park,02:30 PM,04:00 PM,15
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Friend's House,04:30 PM,08:00 PM,17
male,65 and 66 years,66,White alone,False,True,False,,,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-19,Wednesday,none,gpt4,364,completions_16eb5ce5-3fc8-4a7b-91b9-dfced9472c14,Home,08:30 PM,11:59 PM,1
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Home,6:30 AM,7:30 AM,1
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Coffee Shop near home,7:45 AM,8:15 AM,13
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Work (Production Plant),8:30 AM,12:00 PM,3
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Local Deli (Lunch Break),12:15 PM,12:45 PM,13
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Work (Production Plant),1:00 PM,5:00 PM,3
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Gym,5:30 PM,7:00 PM,16
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Grocery Store,7:15 PM,7:45 PM,11
male,30 to 34 years,31,"White alone or in combination with one or more other races, not Hispanic or Latino",True,True,True,Production occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-15,Wednesday,none,gpt4,365,completions_77b2abeb-f40b-4e12-ae7a-d28b6ed9a0c7,Home,8:00 PM,11:00 PM,1
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Home,12:00 AM,09:00 AM,1
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Local Café,09:30 AM,11:00 AM,13
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Grocery Store,11:30 AM,12:30 PM,11
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Home,01:00 PM,02:00 PM,1
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Gym,02:30 PM,04:00 PM,16
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Friend's House,04:30 PM,08:00 PM,17
male,25 to 29 years,25,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-17,Friday,none,gpt4,366,completions_2b588e5b-520d-41a0-b5e9-dd0f89af7a60,Home,08:30 PM,11:59 PM,1
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Home,12:00 AM,09:30 AM,1
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Local Park,10:00 AM,12:00 PM,15
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Grocery Store,12:30 PM,01:15 PM,11
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Lunch Cafe,01:30 PM,02:00 PM,13
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Home,02:30 PM,04:00 PM,1
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Friend's House,04:30 PM,08:00 PM,17
female,40 to 44 years,43,"Korean alone or in any combination (440-441) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,never married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-22,Saturday,none,gpt4,367,completions_75bbac38-9ee4-487d-a9de-fa5432526202,Home,08:30 PM,11:59 PM,1
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Home,07:00 AM,08:30 AM,1
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Golden Gate Park,09:00 AM,11:00 AM,15
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Safeway (grocery shopping),11:30 AM,12:00 PM,11
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Home,12:30 PM,01:30 PM,1
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Chinatown (browse shops),02:00 PM,03:30 PM,11
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Portsmouth Square (relax and read),03:45 PM,04:45 PM,16
female,50 to 54 years,54,"Asian alone or in combination with one or more other races  (400-499) & (100-299) or (300, A01-Z99) or (400-999)",False,False,False,,divorced,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-09-11,Sunday,none,gpt4,368,completions_c0999c12-9712-43c6-b775-c54574362c08,Home,05:15 PM,11:59 PM,1
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Home,06:00 AM,07:30 AM,1
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Coffee Shop,07:45 AM,08:00 AM,13
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Office,08:30 AM,12:30 PM,3
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Restaurant,12:45 PM,01:30 PM,13
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Office,01:45 PM,06:00 PM,3
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Gym,06:30 PM,08:00 PM,16
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Grocery Store,08:15 PM,08:45 PM,11
male,30 to 34 years,30,Guatemalan (222),False,True,True,Office and administrative support occupations,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-03-30,Thursday,none,gpt4,369,completions_0fa10524-60e6-4f9e-b3f2-d5d69b56e33d,Home,09:00 PM,06:00 AM,1
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Home,07:00 AM,09:30 AM,1
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Jane's Coffee Shop,09:45 AM,11:00 AM,13
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Grand Avenue Library,11:15 AM,12:30 PM,14
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Local Grocery Store,12:45 PM,01:45 PM,11
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Home,02:00 PM,04:00 PM,1
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Central Park,04:15 PM,05:30 PM,15
female,75 to 79 years,75,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2017-04-15,Saturday,none,gpt4,370,completions_4faf48ed-3789-42e1-b495-50145f308f92,Home,05:45 PM,10:00 PM,1
male,35 to 39 years,39,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,"Education, training, and library occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-26,Wednesday,none,gpt4,371,completions_6c53cf3e-6ca8-474c-bf2f-fff072249ab3,Home,12:00 AM,7:30 AM,1
male,35 to 39 years,39,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,"Education, training, and library occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-26,Wednesday,none,gpt4,371,completions_6c53cf3e-6ca8-474c-bf2f-fff072249ab3,Local Coffee Shop,8:00 AM,8:30 AM,13
male,35 to 39 years,39,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,"Education, training, and library occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-26,Wednesday,none,gpt4,371,completions_6c53cf3e-6ca8-474c-bf2f-fff072249ab3,Work (High School),9:00 AM,3:00 PM,3
male,35 to 39 years,39,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,"Education, training, and library occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-26,Wednesday,none,gpt4,371,completions_6c53cf3e-6ca8-474c-bf2f-fff072249ab3,Local Gym,3:30 PM,4:30 PM,16
male,35 to 39 years,39,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,"Education, training, and library occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-26,Wednesday,none,gpt4,371,completions_6c53cf3e-6ca8-474c-bf2f-fff072249ab3,Grocery Store,5:00 PM,5:30 PM,11
male,35 to 39 years,39,"White alone or in combination with one or more other races, not Hispanic or Latino",False,True,True,"Education, training, and library occupations",married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-26,Wednesday,none,gpt4,371,completions_6c53cf3e-6ca8-474c-bf2f-fff072249ab3,Home,6:00 PM,12:00 AM,1
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Home,12:00 AM,09:00 AM,1
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Local Park,09:30 AM,11:00 AM,15
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Grocery Store,11:15 AM,12:00 PM,11
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Friend's House,12:30 PM,03:30 PM,17
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Home,04:00 PM,05:00 PM,1
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Health Clinic,05:30 PM,06:30 PM,18
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Restaurant,07:00 PM,08:30 PM,13
female,55 to 59 years,55,"White alone or in combination with one or more other races, not Hispanic or Latino",False,False,False,,married,False,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-01,Wednesday,none,gpt4,372,completions_5ad1c63f-9f07-46e5-9e41-6824bef5d5fa,Home,09:00 PM,11:59 PM,1
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Home,12:00 AM,9:30 AM,1
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Coffee Shop,9:45 AM,10:15 AM,13
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Office,10:30 AM,2:00 PM,3
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Restaurant for lunch,2:15 PM,3:00 PM,13
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Kids' School,3:15 PM,3:30 PM,6
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Grocery Store,3:45 PM,4:15 PM,11
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Park,4:30 PM,6:00 PM,15
female,50 to 54 years,53,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Management occupations,married,True,6 to 17 years only,"San Francisco-Oakland-Hayward, CA Metro Area",2016-10-16,Sunday,none,gpt4,373,completions_5d99519c-2abe-4c3a-89e2-cebc0b7e78fa,Home,6:15 PM,11:59 PM,1
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Home,12:00 AM,9:00 AM,1
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Local Park,9:30 AM,10:30 AM,15
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Grocery Store,11:00 AM,11:45 AM,11
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Coffee Shop,12:00 PM,12:30 PM,13
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Library,1:00 PM,3:00 PM,14
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Fitness Center,3:30 PM,5:00 PM,16
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Pharmacy,5:30 PM,5:45 PM,12
female,40 to 44 years,44,"Asian Indian alone or in any combination (400-401) & (100-299) or (300, A01-Z99) or (400-999)",False,True,False,,never married,,,"San Francisco-Oakland-Hayward, CA Metro Area",2016-12-08,Thursday,none,gpt4,374,completions_77e2abef-1274-4e22-bfeb-a3f2e36987cc,Home,6:15 PM,12:00 AM,1
female,30 to 34 years,32,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Building and grounds cleaning and maintenance occupations,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-19,Sunday,none,gpt4,375,completions_d23961b0-03bf-4569-b7e0-f24785764c45,Home,12:00 AM,9:00 AM,1
female,30 to 34 years,32,"Chinese alone or in any combination (410-419) & (100-299) or (300, A01-Z99) or (400-999)",False,True,True,Building and grounds cleaning and maintenance occupations,married,True,under 6 years and 6 to 17 years,"San Francisco-Oakland-Hayward, CA Metro Area",2016-06-19,Sunday,none,gpt4,375,completions_d23961b0-03bf-4569-b7e0-f24785764c45,Local Park,9:30 AM,11:30 AM,15
